,Unnamed: 0.1,Unnamed: 0,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN,Scalable,FairSC_normalized,FairSC,FairDen,Fairlet_MCF Fairlet2
1113,1113,34548,0,24,211968,13,0,40,0,-1,1,1,0,1,0,0
1114,1114,18111,0,42,119359,15,15024,40,1,-1,0,0,1,1,1,0
1115,1115,48261,0,23,113735,10,0,20,0,-1,1,0,0,1,0,0
1116,1116,27492,1,34,473133,9,0,60,0,-1,0,1,0,1,1,0
1117,1117,18701,0,34,226629,9,0,40,0,-1,1,1,0,1,0,0
1118,1118,9452,1,47,464945,9,0,45,0,-1,0,1,0,1,1,0
1119,1119,43278,1,38,312232,13,0,55,1,-1,1,1,1,0,0,0
1120,1120,10351,1,38,222450,10,0,40,0,-1,1,1,0,1,0,0
1121,1121,14421,1,38,40077,9,0,50,1,-1,1,0,0,1,0,0
1122,1122,33131,0,28,191088,13,2354,60,0,-1,0,1,0,1,1,0
1123,1123,31108,0,25,137296,12,0,38,0,-1,1,0,0,1,0,0
1124,1124,23656,1,40,75313,13,7688,66,1,-1,0,0,1,0,1,0
1125,1125,853,0,26,96467,13,0,40,0,-1,1,0,0,1,0,0
1126,1126,13097,1,28,154863,13,0,35,0,-1,1,0,1,0,0,0
1127,1127,36064,0,34,176244,9,0,40,0,-1,1,0,0,1,0,0
1128,1128,26577,0,23,210474,10,0,20,0,-1,1,1,0,1,0,0
1129,1129,33462,1,39,42478,13,0,40,0,-1,1,0,1,0,0,0
1130,1130,10587,1,42,204450,9,0,40,0,-1,1,0,0,1,0,0
1131,1131,33494,1,30,157990,9,0,40,0,-1,1,0,0,1,0,0
1132,1132,884,0,33,258498,10,0,60,0,-1,0,1,0,1,1,0
1133,1133,22708,0,61,26254,9,0,40,0,-1,1,0,0,1,0,0
1134,1134,29626,1,32,112650,9,0,40,0,-1,1,0,0,1,0,0
1135,1135,34219,1,29,328981,9,0,40,0,-1,1,1,0,1,0,0
1136,1136,7180,1,37,218184,13,0,40,1,-1,1,1,1,0,0,0
1137,1137,27756,1,57,188877,5,0,40,0,-1,1,0,0,1,0,0
1138,1138,10849,1,51,123011,13,0,50,1,-1,1,0,1,0,0,0
1139,1139,31939,0,36,54229,12,0,37,0,-1,1,0,0,1,0,0
1140,1140,19602,0,43,96483,9,0,40,0,-1,1,0,0,1,0,0
1141,1141,9733,1,47,114754,9,0,40,0,-1,1,0,0,1,0,0
1142,1142,8675,1,33,196385,14,0,37,1,-1,1,1,1,0,0,0
1143,1143,17023,1,53,104879,9,0,40,1,-1,1,0,0,1,0,0
1144,1144,23242,0,17,806316,7,0,20,0,-1,0,1,0,1,1,1
1145,1145,39705,1,45,187563,9,5013,45,0,-1,0,0,1,1,1,0
1146,1146,37349,0,33,109920,13,0,40,0,-1,1,0,0,1,0,0
1147,1147,40685,1,42,214781,13,0,38,0,-1,1,0,1,0,0,0
1148,1148,5994,1,52,99307,12,3103,48,1,-1,0,0,1,0,1,0
1149,1149,37908,1,38,402522,2,0,40,0,-1,0,1,0,1,1,0
1150,1150,24986,1,32,388672,10,0,16,0,-1,0,1,0,1,1,0
1151,1151,37543,0,53,255927,13,0,52,0,-1,0,0,0,1,1,0
1152,1152,3919,0,22,73203,9,0,40,0,-1,1,0,0,1,0,0
1153,1153,43343,1,61,149855,4,0,70,0,-1,0,0,0,1,1,0
1154,1154,7497,0,33,121966,9,0,40,0,-1,1,0,0,1,0,0
1155,1155,31292,0,46,327786,11,3325,42,0,-1,0,1,0,1,1,0
1156,1156,15509,0,34,200192,10,0,40,0,-1,1,1,0,1,0,0
1157,1157,40075,0,22,175586,9,0,20,0,-1,1,1,0,1,0,0
1158,1158,31319,0,26,491862,11,0,40,0,-1,0,1,0,1,1,0
1159,1159,19819,1,26,314798,9,0,50,0,-1,0,1,0,1,1,0
1160,1160,1584,1,48,65535,9,0,50,0,-1,1,0,0,1,0,0
1161,1161,14981,0,19,211553,10,0,35,0,-1,1,1,0,1,0,0
1162,1162,46049,0,34,228386,9,0,70,0,-1,0,1,0,1,1,0
1163,1163,22543,1,40,153031,14,7298,35,1,-1,0,0,1,0,1,0
1164,1164,32730,1,19,164339,9,1055,70,0,-1,0,1,1,1,1,0
1165,1165,35837,0,55,97197,10,0,50,0,-1,1,0,0,1,0,0
1166,1166,30196,0,32,147215,13,0,55,1,-1,1,0,0,1,0,0
1167,1167,42713,0,23,131699,10,0,14,0,-1,1,0,0,1,0,0
1168,1168,27058,1,44,247880,11,8614,40,1,-1,0,1,1,1,1,0
1169,1169,30570,1,36,126569,9,0,45,1,-1,1,0,0,1,0,0
1170,1170,33985,0,23,197286,13,0,40,0,-1,1,1,0,1,0,0
1171,1171,1388,1,19,194095,10,0,40,0,-1,1,1,0,1,0,0
1172,1172,19105,1,27,213421,15,0,50,0,-1,0,1,1,0,1,0
1173,1173,25982,1,34,35595,13,0,30,0,-1,0,0,1,0,1,0
1174,1174,12829,1,30,340917,14,15024,60,1,-1,0,1,1,0,1,0
1175,1175,16332,0,23,199915,13,0,35,0,-1,1,1,0,1,0,0
1176,1176,19486,1,53,145419,2,7688,67,1,-1,0,0,0,1,1,0
1177,1177,24588,0,21,197050,10,0,35,0,-1,1,1,0,1,0,0
1178,1178,34402,0,32,101345,14,0,40,0,-1,1,0,0,1,0,0
1179,1179,36423,1,36,31023,14,0,50,1,-1,0,0,1,0,1,0
1180,1180,34641,1,25,232938,10,0,40,0,-1,1,1,0,1,0,0
1181,1181,13709,1,27,263552,9,0,50,0,-1,1,1,0,1,0,0
1182,1182,12967,1,39,203070,11,0,49,0,-1,1,0,0,1,0,0
1183,1183,7168,0,22,62865,12,0,40,0,-1,1,0,0,1,0,0
1184,1184,39340,0,58,32954,10,0,40,0,-1,1,0,0,1,0,0
1185,1185,15681,1,28,201186,9,99999,40,1,-1,-1,1,1,0,-1,0
1186,1186,28126,1,57,287229,9,0,48,1,-1,0,0,0,1,1,0
1187,1187,22177,0,30,203258,9,0,35,0,-1,1,1,0,1,0,0
1188,1188,21479,1,27,128730,11,10520,65,1,-1,0,0,1,1,1,0
1189,1189,8807,1,69,169717,13,6418,45,1,-1,0,0,1,0,1,0
1190,1190,35682,0,35,123939,9,0,40,0,-1,1,0,0,1,0,0
1191,1191,1282,1,65,36039,9,0,40,1,-1,1,0,0,1,0,0
1192,1192,15217,1,51,90363,10,15024,40,1,-1,0,0,1,0,1,0
1193,1193,8869,0,23,40021,10,0,70,0,-1,0,0,0,1,1,0
1194,1194,35680,1,29,51260,9,0,40,0,-1,1,0,0,1,0,0
1195,1195,11416,1,41,120277,13,0,40,0,-1,1,0,1,0,0,0
1196,1196,30625,1,31,190228,14,0,45,0,-1,1,1,1,0,0,0
1197,1197,35649,1,46,60751,11,0,40,1,-1,1,0,0,1,0,0
1198,1198,45085,0,38,212143,10,0,35,1,-1,1,1,0,1,0,0
1199,1199,23751,0,22,201569,13,0,20,0,-1,0,1,0,1,1,0
1200,1200,41472,0,34,85632,10,0,40,1,-1,1,0,0,1,0,0
1201,1201,672,1,17,368700,7,0,10,0,-1,0,1,0,1,1,0
1202,1202,3610,0,45,177543,9,0,50,0,-1,1,0,0,1,0,0
1203,1203,33194,1,54,409173,9,0,50,1,-1,0,1,0,1,1,0
1204,1204,24539,0,42,236323,9,0,40,0,-1,1,1,0,1,0,0
1205,1205,24810,1,28,115438,13,0,40,0,-1,1,0,1,0,0,0
1206,1206,17922,1,26,279145,9,0,50,0,-1,1,1,0,1,0,0
1207,1207,9988,1,41,144995,14,0,55,0,-1,1,0,1,0,0,0
1208,1208,42798,0,25,64671,2,0,40,0,-1,0,0,0,1,1,0
1209,1209,38132,1,19,197057,10,0,30,0,-1,1,1,0,1,0,0
1210,1210,3714,1,44,286750,13,0,50,1,-1,1,1,1,0,0,0
1211,1211,30973,1,21,119665,10,0,35,0,-1,1,0,0,1,0,0
1212,1212,17846,0,48,224870,9,0,38,0,-1,1,0,0,1,0,0
1213,1213,3366,1,36,84306,13,5013,50,0,-1,0,0,1,0,1,0
1214,1214,33702,0,82,220667,4,0,40,0,-1,0,0,0,1,1,0
1215,1215,32960,0,22,119474,9,1055,25,0,-1,1,0,0,1,0,0
1216,1216,47760,1,62,99470,9,0,45,1,-1,1,0,0,1,0,0
1217,1217,46623,1,32,246282,16,2961,99,0,-1,0,1,1,0,1,0
1218,1218,10069,1,51,203015,9,0,40,0,-1,1,0,0,1,0,0
1219,1219,18747,0,90,115306,14,0,40,0,-1,0,0,0,1,1,0
1220,1220,41599,1,30,160594,13,0,50,0,-1,1,0,1,0,0,0
1221,1221,9828,0,32,191856,14,0,45,1,-1,1,1,0,1,0,0
1222,1222,34956,1,32,269355,10,5178,50,1,-1,0,1,1,1,1,0
1223,1223,13328,1,23,440456,13,0,40,0,-1,0,1,0,1,1,0
1224,1224,18683,1,34,143766,10,0,40,0,-1,1,0,0,1,0,0
1225,1225,24534,0,19,410543,9,0,40,0,-1,1,1,0,1,0,0
1226,1226,44527,0,32,189265,13,0,40,0,-1,1,1,0,1,0,0
1227,1227,12208,1,42,198316,14,0,40,1,-1,1,0,1,0,0,0
1228,1228,20841,0,35,452283,9,0,40,0,-1,1,1,0,1,0,0
1229,1229,28929,0,21,204425,10,0,20,0,-1,1,1,0,1,0,0
1230,1230,41592,1,20,181796,9,0,40,0,-1,1,1,0,1,0,0
1231,1231,40587,1,50,391016,12,0,50,0,-1,0,1,1,0,1,0
1232,1232,48022,0,59,190748,9,0,40,0,-1,1,0,0,1,0,0
1233,1233,22583,0,53,283602,14,15024,40,1,-1,0,1,1,1,1,0
1234,1234,10962,0,19,198668,4,0,40,0,-1,0,1,0,1,1,0
1235,1235,15143,0,42,143582,4,0,48,0,-1,0,0,0,1,1,0
1236,1236,25434,0,52,153751,5,0,30,0,-1,0,0,0,1,1,0
1237,1237,44119,0,48,369522,10,0,60,0,-1,0,1,0,1,1,0
1238,1238,20230,1,65,213477,14,0,28,0,-1,0,0,1,0,1,0
1239,1239,31827,1,44,188436,13,0,45,0,-1,1,0,1,0,0,0
1240,1240,17136,1,50,297906,10,0,50,1,-1,0,1,0,1,1,0
1241,1241,24775,0,39,333305,10,0,45,1,-1,1,1,0,1,0,0
1242,1242,28066,0,19,206599,9,0,40,0,-1,1,1,0,1,0,0
1243,1243,18392,1,43,88233,10,0,60,0,-1,0,0,0,1,1,0
1244,1244,30490,1,53,183973,7,0,48,1,-1,0,0,0,1,1,0
1245,1245,11808,1,25,156334,6,0,40,0,-1,1,1,0,1,0,0
1246,1246,26048,1,46,216164,9,0,40,0,-1,1,0,0,1,0,0
1247,1247,35695,1,34,223267,9,2829,78,0,-1,0,1,1,0,1,0
1248,1248,34037,1,44,178417,9,0,40,1,0,1,0,0,1,0,0
1249,1249,198,1,35,138992,14,7298,40,1,-1,0,0,1,0,1,0
1250,1250,45981,0,24,96844,10,0,20,0,-1,1,0,0,1,0,0
1251,1251,13062,1,37,52465,9,0,40,0,-1,1,0,0,1,0,0
1252,1252,30578,1,20,130840,6,0,40,0,-1,1,1,0,1,0,0
1253,1253,16812,0,49,216734,15,0,40,0,-1,1,0,0,1,0,0
1254,1254,22292,0,23,173945,13,0,27,0,-1,0,1,0,1,1,0
1255,1255,10393,1,59,200700,12,0,40,0,-1,1,0,1,0,0,0
1256,1256,44704,1,40,33795,11,0,40,0,-1,1,0,0,1,0,0
1257,1257,11790,1,23,34113,9,0,45,0,-1,1,0,0,1,0,0
1258,1258,37511,1,40,339814,10,0,40,1,-1,1,1,0,1,0,0
1259,1259,24698,0,57,24384,4,0,10,0,-1,0,0,0,1,1,0
1260,1260,7040,1,49,43479,10,0,40,0,-1,1,0,0,1,0,0
1261,1261,41512,1,58,156873,7,0,35,0,-1,1,0,0,1,0,0
1262,1262,34823,1,34,136331,9,0,60,0,-1,1,0,1,1,0,0
1263,1263,24428,0,29,177398,14,0,40,1,-1,1,1,0,1,0,0
1264,1264,13745,0,20,386643,10,0,40,0,-1,1,1,0,1,0,0
1265,1265,45632,1,34,51854,9,0,40,0,-1,1,0,0,1,0,0
1266,1266,7270,0,40,163215,13,0,40,0,-1,1,0,0,1,0,0
1267,1267,28323,1,57,127277,16,0,40,1,-1,0,0,1,0,1,0
1268,1268,13983,0,48,155372,9,0,36,0,-1,1,0,0,1,0,0
1269,1269,43901,1,33,41210,13,0,75,0,-1,0,0,1,0,1,0
1270,1270,9955,0,28,118861,6,0,48,0,-1,0,0,0,1,1,0
1271,1271,11605,1,40,145439,3,4064,40,0,-1,0,0,0,1,1,0
1272,1272,2740,1,38,236391,13,7688,40,1,-1,0,1,1,0,1,0
1273,1273,28188,1,53,208321,9,0,40,0,-1,1,0,0,1,0,0
1274,1274,26864,0,35,328301,12,0,40,0,-1,1,1,0,1,0,0
1275,1275,2710,1,50,92079,10,0,45,1,-1,1,0,0,1,0,0
1276,1276,44947,0,18,391257,10,0,16,0,-1,0,1,0,1,1,0
1277,1277,5369,1,43,86750,11,0,99,0,-1,0,0,1,0,1,0
1278,1278,21517,0,38,75024,4,0,40,0,-1,0,0,0,1,1,0
1279,1279,5146,0,41,59938,9,0,43,0,-1,1,0,0,1,0,0
1280,1280,28823,0,26,189238,5,0,38,0,-1,0,1,0,1,1,0
1281,1281,37478,1,30,80933,10,0,40,0,-1,1,0,0,1,0,0
1282,1282,19962,1,24,190015,9,0,40,0,-1,1,1,0,1,0,0
1283,1283,37413,0,21,37783,10,0,38,0,-1,1,0,0,1,0,0
1284,1284,681,1,37,161141,11,0,40,1,-1,1,0,0,1,0,0
1285,1285,8932,0,30,250499,10,0,55,1,-1,1,1,0,1,0,0
1286,1286,27851,1,33,85355,9,0,30,0,-1,1,0,0,1,0,0
1287,1287,39893,0,64,210464,14,0,40,0,-1,1,0,0,1,0,0
1288,1288,47256,0,67,132586,9,0,15,0,-1,0,0,0,1,1,0
1289,1289,16159,1,31,332379,9,0,40,0,-1,1,1,0,1,0,0
1290,1290,31915,0,50,240922,12,0,5,0,-1,0,0,0,1,1,0
1291,1291,3180,1,30,326104,9,0,40,1,-1,1,1,0,1,0,0
1292,1292,11500,1,24,173679,11,0,20,0,-1,1,1,0,1,0,0
1293,1293,34922,1,29,212588,13,0,53,0,-1,1,1,1,0,0,0
1294,1294,39547,1,32,226010,9,0,60,0,-1,1,1,0,1,0,0
1295,1295,46849,1,33,213722,9,0,35,0,-1,1,1,0,1,0,0
1296,1296,41927,0,62,394645,9,0,40,0,-1,0,1,0,1,1,0
1297,1297,37303,1,52,172511,14,0,36,0,-1,1,0,1,0,0,0
1298,1298,7220,0,58,136982,9,0,40,0,-1,1,0,0,1,0,0
1299,1299,39080,1,52,297906,16,0,40,1,-1,0,1,1,0,1,0
1300,1300,39731,1,37,119992,6,0,40,0,-1,1,0,0,1,0,0
1301,1301,37247,1,50,28765,14,0,40,1,-1,1,0,1,0,0,0
1302,1302,31451,1,51,289436,13,0,60,1,-1,0,1,1,0,1,0
1303,1303,28232,1,57,184553,9,0,50,1,-1,0,0,0,1,1,0
1304,1304,40357,1,36,68798,9,0,30,0,-1,1,0,0,1,0,0
1305,1305,17756,1,36,217926,12,0,50,0,-1,1,1,1,0,0,0
1306,1306,22848,1,58,97634,3,0,40,0,-1,0,0,0,1,1,0
1307,1307,32065,0,44,159960,10,0,40,0,-1,1,0,0,1,0,0
1308,1308,2705,0,40,218903,9,0,40,0,-1,1,1,0,1,0,0
1309,1309,42313,0,21,212213,12,0,40,0,-1,1,1,0,1,0,0
1310,1310,32011,0,58,99141,9,0,10,0,-1,0,0,0,1,1,0
1311,1311,29948,0,56,158752,14,0,50,0,-1,0,0,1,1,1,0
1312,1312,39444,1,55,72812,9,0,36,0,-1,1,0,0,1,0,0
1313,1313,11734,0,18,36251,6,0,15,0,-1,0,0,0,1,1,0
1314,1314,13904,0,49,94215,8,0,40,0,-1,1,0,0,1,0,0
1315,1315,12793,1,17,126771,8,0,7,0,-1,0,1,0,1,1,0
1316,1316,12216,1,73,92298,7,0,15,0,-1,0,0,0,1,1,0
1317,1317,5754,0,20,190457,9,0,30,0,-1,1,1,0,1,0,0
1318,1318,7852,1,50,69614,6,0,56,0,-1,0,0,0,1,1,0
1319,1319,3085,1,20,157145,10,0,10,0,-1,1,1,0,1,0,0
1320,1320,19741,1,47,192053,9,0,40,0,0,1,0,0,1,0,0
1321,1321,11402,1,46,247043,9,0,40,1,-1,1,1,0,1,0,0
1322,1322,2996,1,39,202950,13,0,45,0,-1,1,0,1,0,0,0
1323,1323,13964,0,29,87523,9,0,40,0,-1,1,0,0,1,0,0
1324,1324,32688,0,26,190873,6,0,40,0,-1,1,1,0,1,0,0
1325,1325,3863,1,54,22743,10,15024,60,1,-1,0,0,1,0,1,0
1326,1326,3780,1,33,131568,9,0,66,0,-1,1,0,1,1,0,0
1327,1327,48146,0,45,102288,10,0,40,0,-1,1,0,0,1,0,0
1328,1328,22281,1,28,69107,9,0,40,0,-1,1,0,0,1,0,0
1329,1329,25516,1,30,154950,13,0,72,1,-1,0,0,1,0,1,0
1330,1330,44549,0,48,101016,14,0,40,0,-1,1,0,1,1,0,0
1331,1331,36583,1,18,184502,7,0,30,0,-1,0,1,0,1,1,0
1332,1332,48241,1,27,202062,13,0,40,0,-1,1,1,1,0,0,0
1333,1333,5582,1,30,149184,13,0,45,1,-1,1,0,1,0,0,0
1334,1334,22105,1,38,40955,14,0,43,0,-1,1,0,1,0,0,0
1335,1335,25243,0,21,119474,9,0,40,0,-1,1,0,0,1,0,0
1336,1336,40261,1,27,132686,9,0,50,0,-1,1,0,0,1,0,0
1337,1337,10930,1,36,175232,9,5178,40,1,-1,0,0,1,1,1,0
1338,1338,40306,1,34,349148,10,0,63,0,-1,0,1,1,0,1,0
1339,1339,20458,1,38,119992,10,0,40,0,-1,1,0,0,1,0,0
1340,1340,45377,0,51,251346,5,0,38,0,-1,0,0,0,1,1,0
1341,1341,29854,0,33,393376,7,0,40,0,-1,0,1,0,1,1,0
1342,1342,48201,0,51,176608,9,0,40,0,-1,1,0,0,1,0,0
1343,1343,6211,1,34,316470,10,0,40,0,-1,1,1,0,1,0,0
1344,1344,24508,1,42,139126,10,0,40,1,-1,1,0,0,1,0,0
1345,1345,19828,1,55,209535,14,0,40,1,-1,1,0,1,0,0,0
1346,1346,35536,1,28,34452,11,0,50,0,-1,0,0,0,1,1,0
1347,1347,26565,1,22,385540,6,0,40,0,-1,0,1,0,1,1,0
1348,1348,13129,0,29,31935,9,0,40,0,-1,1,0,0,1,0,0
1349,1349,47157,1,46,187505,14,0,40,0,-1,1,0,1,0,0,0
1350,1350,36480,1,35,171062,13,0,40,0,-1,1,0,1,0,0,0
1351,1351,24586,1,37,120590,9,0,45,1,-1,1,0,0,1,0,0
1352,1352,25220,1,22,306593,9,0,40,0,-1,1,1,0,1,0,0
1353,1353,11863,1,40,214242,9,0,50,0,-1,1,0,0,1,0,0
1354,1354,37869,1,59,64102,6,0,40,0,-1,0,0,0,1,1,0
1355,1355,15423,0,24,133586,13,0,40,0,-1,1,0,0,1,0,0
1356,1356,35630,0,64,344014,10,0,40,0,-1,0,1,0,1,1,0
1357,1357,4326,1,63,149756,12,0,40,1,-1,0,0,1,0,1,0
1358,1358,15968,1,40,206066,9,0,50,0,-1,1,0,0,1,0,0
1359,1359,5042,1,30,296509,4,0,45,0,-1,0,1,0,1,1,0
1360,1360,20038,1,36,127772,13,0,40,0,-1,1,0,1,0,0,0
1361,1361,32397,1,17,165361,6,0,40,0,-1,1,1,0,1,0,0
1362,1362,45925,1,70,30772,4,0,40,0,-1,0,0,0,1,1,0
1363,1363,34885,0,51,67198,12,0,50,0,-1,1,0,0,1,0,0
1364,1364,10276,1,33,357954,9,0,35,0,-1,1,1,0,1,0,0
1365,1365,7673,1,27,175387,13,0,40,0,-1,1,1,1,0,0,0
1366,1366,26388,0,22,127647,9,0,36,0,-1,1,0,0,1,0,0
1367,1367,25353,1,46,294907,3,0,40,0,-1,0,1,0,1,1,0
1368,1368,34517,0,36,247547,9,0,40,0,-1,1,1,0,1,0,0
1369,1369,15463,1,20,228686,7,0,40,0,-1,1,1,0,1,0,0
1370,1370,3737,1,49,115613,5,0,40,0,-1,0,0,0,1,1,0
1371,1371,1599,1,24,216129,13,0,50,0,-1,1,1,1,0,0,0
1372,1372,42492,0,33,152744,10,0,40,0,-1,1,0,0,1,0,0
1373,1373,28777,0,46,363875,10,0,40,0,-1,1,1,0,1,0,0
1374,1374,18067,0,27,96219,13,0,45,0,-1,1,0,0,1,0,0
1375,1375,35172,0,22,201615,12,0,37,0,-1,1,1,0,1,0,0
1376,1376,17242,0,53,174020,14,0,38,0,-1,1,0,1,1,0,0
1377,1377,18082,0,44,121781,10,0,37,0,-1,1,0,0,1,0,0
1378,1378,45095,0,32,187936,6,0,50,0,-1,0,1,0,1,1,0
1379,1379,6194,1,49,61885,7,0,40,0,-1,0,0,0,1,1,0
1380,1380,14761,0,19,189574,9,0,30,0,-1,1,1,0,1,0,0
1381,1381,23209,0,33,167771,10,0,30,0,-1,1,0,0,1,0,0
1382,1382,21298,0,37,238959,9,0,40,0,-1,1,1,0,1,0,0
1383,1383,37790,0,30,96480,14,0,60,1,-1,0,0,0,1,1,0
1384,1384,31112,0,28,138332,16,0,40,0,-1,0,0,0,1,1,0
1385,1385,20347,1,44,151089,14,0,60,1,-1,1,0,1,0,0,0
1386,1386,37048,0,30,159323,10,0,65,0,-1,1,0,0,1,0,0
1387,1387,31588,1,80,26865,4,0,20,0,-1,0,0,0,1,1,0
1388,1388,36164,1,51,27539,10,0,60,0,-1,0,0,1,1,1,0
1389,1389,39941,1,22,467759,9,0,48,0,-1,0,1,0,1,1,0
1390,1390,17009,1,24,172496,13,0,30,0,-1,1,1,0,0,0,0
1391,1391,32768,1,37,111275,9,0,40,0,-1,1,0,0,1,0,0
1392,1392,24988,0,24,134787,10,0,40,0,-1,1,0,0,1,0,0
1393,1393,15033,1,27,113635,9,0,35,0,-1,1,0,0,1,0,0
1394,1394,26218,0,42,165916,13,0,45,0,-1,1,0,0,1,0,0
1395,1395,5377,0,19,308064,9,0,40,0,-1,1,1,0,1,0,0
1396,1396,13847,1,37,204277,9,0,48,1,-1,1,1,0,1,0,0
1397,1397,322,1,35,186110,9,0,45,0,-1,1,0,0,1,0,0
1398,1398,7708,1,24,382146,10,0,40,0,-1,1,1,0,1,0,0
1399,1399,20815,1,52,98588,9,0,40,0,-1,1,0,0,1,0,0
1400,1400,31305,1,29,297054,9,0,40,0,-1,1,1,0,1,0,0
1401,1401,31530,1,35,129305,9,0,30,0,-1,1,0,0,1,0,0
1402,1402,1163,1,54,96062,12,0,40,1,-1,1,0,1,0,0,0
1403,1403,28735,1,23,347292,9,0,40,0,-1,1,1,0,1,0,0
1404,1404,31632,1,35,112264,9,0,50,0,-1,1,0,0,1,0,0
1405,1405,2531,0,20,157599,10,0,25,0,-1,1,1,0,1,0,0
1406,1406,27351,1,34,173495,10,0,48,1,-1,1,0,0,1,0,0
1407,1407,2767,1,41,443508,13,0,48,1,-1,0,1,0,0,1,0
1408,1408,14631,0,50,96657,13,0,40,0,-1,1,0,1,1,0,0
1409,1409,43226,1,23,61777,13,2580,40,0,-1,1,0,1,0,0,0
1410,1410,45034,1,42,23157,13,0,50,1,-1,1,0,1,0,0,0
1411,1411,8059,1,43,230961,9,0,40,0,-1,1,1,0,1,0,0
1412,1412,12639,0,19,357059,9,0,35,0,-1,1,1,0,1,0,0
1413,1413,27600,0,21,231573,10,0,40,0,-1,1,1,0,1,0,0
1414,1414,10827,1,34,349169,14,0,40,0,-1,0,1,1,0,1,0
1415,1415,26566,1,30,196342,14,0,40,0,-1,1,1,1,0,0,0
1416,1416,32514,1,79,48574,4,0,40,0,-1,0,0,0,1,1,0
1417,1417,4246,1,68,253866,13,0,30,0,-1,0,0,1,0,1,0
1418,1418,41892,1,63,190296,7,0,40,1,-1,0,0,0,1,1,0
1419,1419,47548,0,29,218650,10,0,40,0,-1,1,1,0,1,0,0
1420,1420,12711,1,28,408473,8,0,40,0,-1,1,1,0,1,0,0
1421,1421,15647,0,18,144711,9,0,40,0,-1,1,1,0,1,0,0
1422,1422,13519,1,43,243432,9,0,60,0,-1,1,1,1,1,0,0
1423,1423,18662,1,17,183784,6,0,15,0,-1,1,1,0,1,0,0
1424,1424,6808,1,17,130795,6,0,20,0,-1,1,1,0,1,0,0
1425,1425,19802,1,23,324637,10,0,30,0,-1,1,1,0,1,0,0
1426,1426,34916,1,25,211392,9,0,48,0,-1,1,1,0,1,0,0
1427,1427,48316,1,32,173449,9,0,40,0,-1,1,0,0,1,0,0
1428,1428,8895,1,34,314375,10,0,60,1,-1,0,1,0,1,1,0
1429,1429,24622,0,47,161950,13,0,25,0,-1,0,0,0,1,1,0
1430,1430,6847,0,18,202516,9,0,35,0,-1,1,1,0,1,0,0
1431,1431,47842,1,32,198265,2,0,21,0,-1,0,1,0,1,1,0
1432,1432,40963,1,42,165309,9,0,50,0,-1,1,0,0,1,0,0
1433,1433,35593,1,46,171850,9,0,42,0,-1,1,0,0,1,0,0
1434,1434,22274,1,49,168262,6,0,48,0,-1,0,0,0,1,1,0
1435,1435,40671,1,23,234108,12,0,40,0,-1,1,1,1,0,0,0
1436,1436,24185,1,41,169995,10,0,20,0,-1,1,0,0,1,0,0
1437,1437,10413,1,20,528616,3,0,40,0,-1,0,1,0,1,1,0
1438,1438,15124,1,27,369522,9,0,45,0,-1,1,1,0,1,0,0
1439,1439,26712,1,29,190525,13,0,60,1,-1,0,1,1,0,1,0
1440,1440,38224,1,62,191118,9,0,40,0,-1,1,0,0,1,0,0
1441,1441,9303,1,52,110977,16,0,40,1,-1,0,0,1,0,1,0
1442,1442,35299,1,26,208881,13,0,42,0,-1,1,1,1,0,0,0
1443,1443,29922,0,37,45937,12,0,40,1,-1,1,0,0,1,0,0
1444,1444,48320,0,25,350977,9,0,40,0,-1,1,1,0,1,0,0
1445,1445,46857,1,51,150999,9,0,40,1,-1,1,0,0,1,0,0
1446,1446,4377,1,35,340110,13,0,70,1,-1,0,1,1,0,1,0
1447,1447,43608,1,72,138790,9,0,30,0,-1,0,0,0,1,1,0
1448,1448,4128,1,41,221947,10,0,50,1,-1,1,1,0,1,0,0
1449,1449,33701,0,48,191013,13,0,40,0,-1,1,0,0,1,0,0
1450,1450,32456,0,30,142921,12,0,40,0,-1,1,0,0,1,0,0
1451,1451,40881,0,58,49159,9,0,40,1,-1,1,0,0,1,0,0
1452,1452,3607,0,23,244771,10,0,20,0,-1,1,1,0,1,0,0
1453,1453,14073,1,41,339682,3,0,40,0,-1,0,1,0,1,1,0
1454,1454,10552,0,51,63424,14,0,40,1,-1,1,0,1,1,0,0
1455,1455,38735,1,46,247053,14,0,40,1,-1,1,1,1,0,0,0
1456,1456,30683,1,17,192387,5,0,45,0,-1,0,1,0,1,1,0
1457,1457,30863,1,32,194740,13,0,40,1,-1,1,1,1,0,0,0
1458,1458,30689,1,22,191444,9,0,40,0,-1,1,1,0,1,0,0
1459,1459,19711,0,28,263128,10,0,60,0,-1,1,1,0,1,0,0
1460,1460,62,1,48,149640,9,0,40,0,-1,1,0,0,1,0,0
1461,1461,31199,0,36,279485,9,0,38,0,-1,1,1,0,1,0,0
1462,1462,14539,0,45,213620,9,0,40,0,-1,1,0,0,1,0,0
1463,1463,5086,1,38,172571,10,0,58,0,-1,1,0,1,1,0,0
1464,1464,28431,1,57,201991,13,0,40,0,-1,1,0,1,0,0,0
1465,1465,16381,0,29,196420,9,0,45,0,-1,1,1,0,1,0,0
1466,1466,6013,1,34,297094,9,0,40,0,-1,1,1,0,1,0,0
1467,1467,6392,1,20,49179,10,0,35,0,-1,1,0,0,1,0,0
