,Unnamed: 0,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,Scalable2,FairDEN2,FairSC_normalized2,FairSC2,Fairlet_MCF Fairlet2,Scalable3,FairDEN3,FairSC_normalized3,FairSC3,Fairlet_MCF Fairlet3,Scalable4,FairDEN4,FairSC_normalized4,FairSC4,Fairlet_MCF Fairlet4,Scalable5,FairDEN5,FairSC_normalized5,FairSC5,Fairlet_MCF Fairlet5,Scalable6,FairDEN6,FairSC_normalized6,FairSC6,Fairlet_MCF Fairlet6,Scalable7,FairDEN7,FairSC_normalized7,FairSC7,Fairlet_MCF Fairlet7,Scalable8,FairDEN8,FairSC_normalized8,FairSC8,Fairlet_MCF Fairlet8,Scalable9,FairDEN9,FairSC_normalized9,FairSC9,Fairlet_MCF Fairlet9,Scalable10,FairDEN10,FairSC_normalized10,FairSC10,Fairlet_MCF Fairlet10,FairDen2,FairDen3,FairDen4,FairDen5,FairDen6,FairDen7,FairDen8,FairDen9,FairDen10
1557,19647,1,27,191129,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,4,2,3,0,2,1,5,1,1,4,1,0,3,3,6,8,8,4,6,3,7,3,8,7,0,0,0,0,5,6,1,8,4
1558,9743,1,57,298507,13,3103,40,1,-1,0,1,1,0,0,2,0,1,0,1,3,1,3,3,1,3,3,0,0,2,4,0,1,5,0,0,5,3,5,1,6,2,1,1,3,3,7,6,0,6,2,3,2,2,4,1,1,3,2,4,0,6,6,2
1559,21272,0,57,173580,10,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,3,2,4,3,2,1,4,4,4,0,5,1,4,3,1,2,1,7,4,3,7,8,7,1,6,9,7,9,0,4,0,0,0,0,5,6,1,8,4
1560,45032,1,40,258589,14,0,80,0,-1,0,1,1,0,0,0,2,1,0,1,1,2,3,3,1,3,0,0,0,2,2,0,1,1,0,0,4,0,2,1,3,4,2,0,3,1,6,1,6,6,0,4,1,7,9,1,2,2,2,4,5,4,7,6
1561,20066,1,42,196626,4,0,40,0,-1,1,1,0,1,0,1,0,0,1,2,1,1,1,2,1,2,4,1,3,2,5,2,0,0,3,1,2,1,0,1,7,7,4,2,3,8,7,2,1,6,8,3,0,5,8,1,1,3,4,1,0,2,6,5
1562,31466,1,40,141649,11,0,40,1,-1,1,0,0,1,0,0,1,2,1,1,1,0,0,0,1,0,2,1,4,2,3,1,3,4,0,4,0,4,0,1,6,1,0,2,3,4,0,8,5,6,6,2,3,8,0,0,0,0,0,2,6,1,2,0
1563,38056,0,28,181291,10,7688,40,1,-1,0,1,0,1,0,1,0,2,1,1,1,1,0,0,1,1,3,4,3,2,0,2,4,4,0,2,5,4,3,4,4,7,7,0,3,6,7,3,1,6,3,3,8,3,1,1,1,3,2,1,0,2,6,5
1564,41969,0,35,193094,9,0,35,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,2,2,1,3,2,0,1,4,4,0,3,0,4,3,1,1,1,7,0,3,6,0,3,1,6,3,2,8,3,0,0,0,0,0,2,6,1,2,0
1565,6736,1,81,122651,10,0,15,0,-1,1,1,0,1,0,2,0,2,1,1,3,3,1,2,1,3,3,1,3,2,1,0,0,4,0,5,4,1,0,1,7,2,4,2,3,7,1,2,1,6,9,5,0,5,4,1,1,1,2,4,5,6,4,2
1566,33237,1,39,41017,6,0,70,0,-1,1,1,0,1,0,1,2,2,1,1,0,2,1,0,1,2,0,1,3,2,3,0,3,1,3,4,4,0,2,1,3,4,2,0,3,1,6,1,6,6,0,4,1,7,9,1,2,2,3,4,5,4,7,6
1567,16974,1,36,89508,10,0,50,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,1,0,1,1,4,2,3,5,3,3,0,4,6,0,2,1,5,5,2,0,3,0,5,8,6,6,6,1,3,7,4,0,0,0,1,0,1,0,1,8
1568,33700,0,24,103277,11,0,40,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,2,4,3,2,3,1,4,4,0,2,0,4,3,1,5,1,7,7,3,4,0,3,7,6,7,2,8,1,4,0,0,0,0,2,6,1,2,0
1569,15821,1,40,166662,15,15024,45,1,-1,1,1,1,0,0,0,2,2,1,1,1,2,0,0,1,0,0,4,3,2,4,0,4,1,4,0,4,4,2,1,6,4,7,0,0,3,6,3,1,1,2,4,4,3,9,1,2,2,3,4,5,4,7,6
1570,29695,1,38,91039,14,0,65,1,-1,1,1,1,0,0,0,0,1,0,1,0,1,3,3,1,3,4,0,0,2,4,2,1,5,3,0,2,0,5,1,3,0,2,1,3,4,2,1,6,6,0,9,1,7,9,1,1,3,4,1,3,7,3,5
1571,8690,1,67,127543,6,2414,80,0,-1,1,1,0,1,0,2,2,2,1,1,3,2,1,0,1,3,0,1,3,2,1,3,3,1,0,5,4,0,2,1,3,4,2,0,3,8,6,1,6,6,0,4,1,7,4,1,2,2,3,3,4,4,7,3
1572,9025,1,27,132686,8,0,50,0,-1,1,0,0,1,0,1,0,2,1,1,0,1,1,0,1,2,1,1,4,2,3,5,3,3,3,3,6,0,2,2,1,0,2,0,3,1,2,8,6,6,7,9,3,7,5,0,1,3,1,0,3,7,3,1
1573,2182,1,41,438696,14,0,5,1,-1,0,1,0,1,0,0,2,0,2,1,2,2,2,2,1,4,0,2,2,2,0,3,2,0,0,6,3,6,2,1,0,6,3,0,3,5,3,0,1,6,4,8,4,3,4,1,2,2,3,3,4,5,0,3
1574,27291,1,25,114483,10,0,50,0,-1,1,0,0,1,0,0,0,2,1,1,0,1,1,0,1,1,1,1,4,2,3,5,3,3,0,2,6,0,2,1,5,5,2,0,3,1,5,8,6,6,7,1,3,7,9,0,1,3,1,0,1,0,1,8
1575,11708,1,33,167309,13,0,40,0,-1,1,0,1,0,0,0,1,1,0,1,1,0,3,3,1,0,2,0,0,2,2,1,1,5,0,0,0,3,5,1,6,1,1,1,3,4,0,6,0,6,1,2,2,2,4,0,0,0,0,2,6,1,2,0
1576,26089,1,28,55360,10,0,50,0,-1,1,0,0,1,0,0,0,2,1,1,0,1,1,0,1,0,1,1,4,2,3,5,3,3,0,4,6,0,2,1,5,5,2,0,3,0,5,8,6,6,7,1,3,7,9,0,1,3,1,0,1,0,1,8
1577,9961,0,18,192409,8,0,25,0,-1,0,0,0,1,0,1,0,2,1,1,1,1,0,2,1,2,1,3,1,2,0,5,5,2,3,3,6,2,4,2,1,5,6,5,3,2,5,4,2,6,5,1,7,6,5,0,1,3,1,0,1,0,1,8
1578,11062,1,40,277647,13,0,40,1,-1,0,0,1,0,0,0,1,1,0,1,1,0,3,3,1,4,1,0,0,2,2,1,1,5,0,6,0,3,5,1,6,1,1,1,3,5,0,6,0,6,1,2,2,2,7,0,0,0,1,2,1,1,1,8
1579,9613,1,46,330087,13,0,55,1,-1,0,0,1,0,0,2,0,1,0,1,2,1,3,3,1,4,1,0,0,2,2,2,1,5,0,0,6,6,2,1,0,0,3,0,3,5,2,6,1,6,4,9,4,3,5,0,1,3,1,1,3,7,3,1
1580,17786,1,20,283969,10,0,15,0,-1,0,0,0,1,0,1,0,0,2,1,2,1,2,1,1,1,1,2,2,2,0,5,2,0,0,2,6,5,1,2,4,0,0,3,3,2,2,0,8,6,5,9,5,4,7,0,1,3,1,0,3,7,3,1
1581,8899,0,36,66173,13,0,50,0,-1,1,0,0,1,0,0,1,2,1,1,0,1,0,0,1,0,1,4,3,2,4,5,4,1,0,0,6,6,6,1,6,5,5,6,3,4,5,5,3,6,2,1,6,9,5,0,0,3,1,0,1,0,1,8
1582,15868,1,21,103205,9,0,40,0,-1,1,0,0,1,0,1,1,0,2,1,0,0,2,1,1,1,2,2,4,2,3,4,2,3,3,2,1,5,1,2,5,3,0,3,3,6,4,8,8,6,7,0,3,4,5,0,0,0,0,5,2,3,5,9
1583,10803,1,21,201603,9,2176,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,1,2,2,2,0,5,2,3,3,2,0,5,1,2,4,5,0,3,3,6,5,8,4,6,3,1,3,8,5,0,0,0,1,0,1,0,1,8
1584,25263,1,39,120074,9,0,40,0,-1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,2,1,4,2,3,4,3,3,0,4,1,5,1,1,5,3,0,3,3,0,4,8,5,6,6,0,3,8,7,0,0,0,0,5,2,3,5,9
1585,16723,1,64,59145,16,0,60,1,-1,1,1,1,0,0,2,2,1,0,1,3,2,3,3,1,3,0,0,0,2,4,0,1,5,0,0,4,3,5,1,3,4,1,1,6,3,6,6,0,2,2,4,2,2,0,1,2,2,3,4,5,4,7,6
1586,34111,0,23,202416,9,0,30,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,1,3,1,2,0,1,5,2,0,2,0,2,4,1,4,1,6,5,3,6,0,3,2,6,3,2,8,6,0,0,0,0,1,2,6,1,2,0
1587,35425,1,50,134680,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,2,1,3,2,1,4,0,4,0,5,1,1,0,1,2,3,4,2,3,7,4,2,5,6,9,0,0,5,4,0,0,0,0,5,2,3,5,9
1588,44767,1,18,150675,6,0,40,0,-1,0,0,0,1,0,1,0,0,2,1,1,1,2,1,1,2,1,2,2,2,0,5,2,0,3,3,6,5,1,2,1,5,0,3,3,6,2,0,8,6,7,9,5,4,5,0,1,3,1,0,3,0,3,1
1589,33454,1,20,316702,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,2,0,2,2,1,4,1,2,2,2,0,1,2,0,0,6,0,6,2,1,0,5,3,0,3,5,5,0,1,6,3,1,4,3,4,0,0,0,1,2,1,0,1,8
1590,29254,0,67,53588,9,0,40,0,-1,1,0,0,1,0,2,0,2,1,1,3,1,1,0,1,3,1,4,3,2,1,5,4,4,0,5,6,4,3,1,3,5,7,4,3,7,2,7,1,6,9,9,9,0,0,0,1,3,1,0,3,0,3,1
1591,15980,0,24,182163,7,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,2,1,1,3,2,0,1,0,4,3,3,0,4,3,2,1,5,7,7,3,6,5,3,7,6,7,2,8,1,5,0,0,0,1,2,1,1,1,8
1592,1901,0,65,27012,4,0,50,0,-1,1,1,0,1,0,2,0,2,1,1,3,3,1,0,1,3,3,1,3,2,5,0,0,4,0,1,5,4,3,1,7,2,7,4,3,8,1,7,1,2,9,5,9,0,4,1,1,1,2,4,5,6,4,2
1593,36260,1,20,216672,10,0,30,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,1,2,0,0,2,0,5,1,1,4,1,0,3,3,6,0,0,8,2,3,2,5,4,4,0,0,0,0,2,6,1,2,0
1594,3016,1,40,184378,13,0,40,0,-1,1,0,1,0,0,0,1,1,0,1,1,0,3,3,1,0,2,0,0,2,2,1,1,5,0,0,0,3,5,1,6,1,1,1,3,3,0,6,0,6,1,2,2,2,4,0,0,0,0,2,6,1,2,0
1595,31691,1,26,154571,10,0,45,1,-1,0,0,0,1,0,1,1,0,2,1,1,0,0,1,1,1,2,2,4,2,3,1,3,3,3,2,0,5,1,1,4,1,0,3,3,6,0,8,4,6,7,2,3,8,5,0,0,0,1,2,6,1,2,0
1596,6658,0,31,37546,13,0,35,1,-1,1,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,4,3,2,2,5,4,1,0,4,6,6,6,1,5,0,5,6,3,4,2,5,3,6,1,9,6,9,4,0,1,3,1,0,3,7,3,1
1597,14948,1,30,167476,10,0,60,0,-1,1,0,1,1,0,1,0,2,1,1,1,1,1,0,1,1,1,1,3,2,3,5,3,1,0,2,6,0,2,1,3,5,2,0,3,1,5,1,6,6,0,1,1,7,0,0,1,3,1,0,1,0,1,8
1598,42258,1,66,366425,9,0,40,0,-1,0,1,0,1,0,2,0,2,1,1,3,3,0,2,1,4,3,1,3,2,1,0,0,4,0,5,5,1,0,1,2,2,4,2,3,7,1,2,1,6,4,5,0,5,9,1,1,1,2,4,0,6,4,2
1599,38822,1,34,152109,9,0,40,0,-1,1,0,0,1,0,1,1,0,2,1,1,0,0,1,1,2,2,1,4,2,3,4,3,3,0,4,1,5,1,1,5,3,0,3,3,0,4,8,4,6,6,0,3,8,5,0,0,0,0,5,2,3,5,9
1600,22513,1,53,284329,14,0,50,1,-1,0,1,1,0,0,2,0,1,0,1,3,1,3,3,1,3,4,0,0,2,4,2,1,5,0,0,2,3,5,1,6,0,1,1,6,3,7,6,0,2,2,3,2,2,0,1,1,3,4,1,3,2,6,5
1601,35702,1,30,133250,10,0,50,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,1,0,1,1,4,2,3,5,3,3,0,2,0,0,2,1,5,5,2,0,3,1,5,8,6,6,7,1,3,7,0,0,0,0,1,0,1,0,1,8
1602,39774,0,31,192039,12,0,40,0,-1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,1,0,2,4,3,2,2,1,4,1,0,2,0,6,6,1,6,1,5,6,3,4,0,5,3,6,1,2,6,9,7,0,0,0,0,2,6,1,2,0
1603,10477,1,27,200733,9,0,55,0,-1,0,0,0,1,0,1,0,2,1,1,1,1,1,0,1,1,1,1,3,2,3,5,3,1,0,3,6,0,2,1,4,5,2,0,3,1,5,1,6,6,0,1,1,7,4,0,1,3,1,0,1,0,1,8
1604,24128,1,56,238806,4,0,26,0,-1,1,1,0,1,0,2,0,0,1,2,3,3,1,2,2,2,3,1,3,2,5,0,0,4,2,1,5,1,0,5,7,2,4,2,4,8,1,2,1,5,8,5,0,5,6,1,1,1,2,4,5,6,4,2
1605,14493,0,17,73145,5,0,16,0,-1,1,1,0,1,0,1,0,2,1,1,0,1,0,2,1,2,4,3,1,2,0,2,5,2,0,3,5,2,4,1,1,7,6,5,3,2,7,4,2,6,5,3,7,6,4,1,1,3,4,1,0,2,6,5
1606,23014,1,26,456618,9,0,40,0,-1,0,0,0,1,0,1,0,2,1,1,2,1,2,2,1,4,1,2,2,2,0,5,2,0,0,6,6,6,2,1,0,0,3,0,3,5,2,0,1,6,4,9,4,3,7,0,1,3,1,0,3,7,3,1
1607,24636,1,54,288992,6,14344,68,1,-1,0,1,1,1,0,2,2,2,1,1,3,2,0,0,1,3,0,4,3,2,5,3,4,1,0,1,3,4,2,1,7,6,7,0,3,1,3,3,1,6,0,6,4,7,4,1,2,2,3,3,4,5,0,7
1608,32992,1,48,67716,14,7688,50,1,-1,1,1,1,0,0,0,2,2,0,1,3,2,0,3,1,3,3,4,0,0,4,0,4,5,0,0,4,4,5,4,6,4,7,1,2,4,6,3,0,2,2,4,2,2,2,1,2,2,2,4,5,4,7,6
1609,36010,1,40,192878,9,0,40,0,-1,1,0,0,1,0,1,1,0,1,1,1,0,1,2,1,4,2,1,3,2,3,4,3,4,3,4,1,4,2,2,2,3,0,0,3,1,4,3,4,6,6,0,3,8,0,0,0,0,0,5,2,3,5,9
1610,385,0,23,396099,9,0,25,0,-1,0,1,0,1,1,1,0,2,1,1,2,1,0,2,1,4,4,3,1,2,0,2,5,2,0,6,2,2,4,1,0,0,3,5,3,5,2,3,2,6,4,9,4,3,5,1,1,3,4,1,3,7,3,5
1611,36941,0,52,92469,10,0,32,0,-1,1,0,0,1,0,2,0,2,1,1,3,1,0,0,1,3,1,4,3,2,1,5,4,4,0,5,6,4,3,1,2,0,7,4,3,7,2,7,1,6,9,9,9,0,4,0,1,3,1,0,3,7,3,1
1612,14365,1,64,134378,14,0,50,1,-1,1,1,1,0,0,2,0,1,0,1,3,1,3,3,1,3,3,0,0,2,4,2,1,5,3,0,5,3,5,1,6,7,1,1,3,3,7,6,0,6,2,3,2,2,0,1,1,3,4,1,0,2,6,5
1613,32741,1,24,302195,13,0,45,0,-1,0,0,1,0,0,0,0,1,0,1,2,1,3,3,1,4,1,0,0,2,2,5,1,5,0,6,6,3,5,1,0,5,1,1,3,5,5,6,0,6,1,1,2,2,4,0,1,3,1,0,1,0,1,8
1614,3707,0,41,343079,13,0,20,0,-1,0,1,0,1,1,0,2,2,1,1,2,3,0,0,1,4,3,4,3,2,2,0,4,1,0,6,4,6,6,1,0,2,5,6,3,5,1,5,3,6,4,5,4,3,9,1,2,1,2,4,5,6,4,2
1615,11904,1,25,335005,10,3137,40,0,-1,0,0,0,1,0,1,0,0,2,1,2,1,2,2,1,4,4,2,2,2,0,2,2,0,0,6,2,6,2,1,0,0,3,0,3,5,2,0,1,6,4,9,4,3,0,0,1,3,4,1,3,7,3,1
1616,19577,1,36,184655,9,0,48,0,-1,1,0,0,1,0,1,1,2,1,1,1,0,1,0,1,1,2,1,3,2,3,1,3,1,0,3,0,0,2,1,2,1,2,0,3,1,0,1,6,6,6,7,3,7,0,0,0,0,0,2,6,1,2,0
1617,13179,1,22,60331,10,0,35,0,-1,1,0,0,1,0,0,1,0,2,1,0,0,2,1,1,0,1,2,4,2,3,5,2,3,0,4,6,5,1,1,5,5,0,3,3,0,5,8,8,6,7,1,3,4,7,0,0,0,1,0,1,0,1,8
1618,18804,1,26,162312,10,0,20,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,1,2,2,2,0,5,2,0,0,2,0,5,1,1,4,5,0,3,3,2,5,0,8,2,5,1,5,4,4,0,0,0,1,0,1,0,1,8
1619,41782,0,20,227594,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,2,1,1,2,0,4,4,4,0,2,1,6,2,1,4,1,3,7,3,6,8,3,7,6,3,7,8,1,0,0,0,0,0,5,6,1,8,4
1620,9532,0,47,119199,10,0,35,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,0,1,4,3,2,1,5,4,4,0,5,0,4,3,1,2,5,7,4,3,7,5,7,1,6,9,1,9,0,4,0,0,0,1,0,1,0,1,8
1621,4867,1,42,174216,15,0,38,1,-1,1,0,1,0,0,0,1,1,0,1,3,0,3,3,1,0,1,0,0,2,4,5,1,5,0,0,0,3,5,1,6,5,1,1,6,3,5,6,0,2,2,1,2,2,4,0,0,0,1,0,1,0,1,8
1622,8790,1,47,246396,9,0,40,0,-1,0,0,0,1,0,2,1,2,1,1,3,0,0,2,1,4,2,1,3,2,1,4,0,0,3,5,1,1,0,1,2,3,3,2,3,7,4,3,5,6,8,0,4,8,0,0,0,0,0,5,2,3,5,9
1623,31651,1,49,94342,13,0,60,0,-1,1,1,1,0,0,2,0,1,0,1,3,1,3,3,1,3,4,0,0,2,4,2,1,5,0,0,2,3,5,1,3,0,1,1,3,4,7,6,0,2,2,3,2,2,4,1,1,3,4,1,3,2,6,5
1624,35521,1,18,217302,9,0,30,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,1,2,0,0,2,0,5,1,1,4,1,0,3,3,6,0,0,8,6,5,2,5,4,7,0,0,0,0,2,6,1,2,0
1625,28980,1,25,181772,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,4,2,0,4,2,3,0,2,1,5,1,1,4,1,0,3,3,6,8,8,4,6,3,7,3,8,5,0,0,0,0,5,6,1,8,4
1626,30503,0,40,163342,9,0,70,0,-1,1,1,0,1,0,1,0,2,1,1,1,1,0,0,1,3,4,4,3,0,3,2,4,4,4,0,2,4,3,1,3,7,7,0,5,1,7,3,1,3,0,3,8,3,2,1,1,3,4,1,0,2,6,5
1627,21898,1,69,200560,13,0,20,0,-1,1,1,1,0,0,2,0,2,1,1,3,1,0,2,1,3,3,1,3,2,1,2,0,4,0,5,5,1,0,1,6,7,4,2,3,3,7,2,1,6,2,3,0,5,4,1,1,3,2,1,0,6,6,5
1628,23588,1,25,245628,10,0,15,0,-1,0,0,0,1,0,1,1,0,2,1,2,0,2,1,1,1,1,2,2,2,0,5,2,0,0,2,0,5,1,2,4,5,0,3,3,2,5,0,8,6,5,1,5,4,7,0,0,0,1,0,1,0,1,8
1629,1414,1,52,173839,6,0,60,0,-1,1,1,0,1,0,2,0,2,1,1,3,3,1,0,1,3,3,1,3,2,5,0,3,1,0,1,5,0,2,1,7,2,2,0,3,8,1,1,6,6,8,5,1,7,9,1,1,1,2,4,0,6,4,2
1630,26163,1,28,145284,9,0,70,0,-1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,4,1,3,2,3,2,3,1,3,3,2,0,2,2,3,7,2,0,3,1,7,1,6,6,0,3,1,7,9,1,1,3,4,1,0,2,6,5
1631,2493,1,18,415520,7,0,20,0,-1,0,1,0,1,0,1,0,0,2,1,2,3,2,2,1,4,3,2,2,2,0,0,2,0,3,6,5,6,1,2,0,2,3,3,3,5,1,0,1,6,5,5,5,4,0,1,1,1,2,4,0,6,4,2
1632,45309,1,50,270221,10,0,43,1,-1,0,0,0,1,0,2,1,2,1,1,3,0,0,2,1,3,1,1,3,2,1,5,0,0,0,5,0,1,2,1,2,5,3,0,3,7,5,3,1,6,4,1,4,3,9,0,0,0,1,0,1,0,1,8
1633,23272,1,39,186130,15,0,55,1,-1,1,0,1,0,0,0,0,1,0,1,1,1,3,3,1,3,1,0,0,2,4,2,1,5,0,0,6,3,5,1,6,0,1,1,6,4,2,6,0,2,2,9,2,2,4,0,1,3,1,1,3,7,3,1
1634,30350,1,59,50929,10,0,60,1,-1,1,1,1,1,0,2,0,2,1,1,3,3,1,0,1,3,3,1,3,2,1,0,3,4,0,5,5,0,0,1,3,2,2,0,3,7,1,1,6,2,9,5,1,7,4,1,1,1,2,4,0,6,4,2
1635,47657,0,65,109221,4,0,60,0,-1,1,1,0,1,0,2,2,2,1,2,3,3,1,0,1,3,3,1,3,2,5,0,0,4,3,1,4,4,3,1,7,4,7,4,3,8,6,7,1,7,9,4,9,0,8,1,2,1,2,4,5,4,7,6
1636,20912,1,53,84278,13,0,48,1,-1,1,0,1,0,0,2,0,1,0,1,3,1,3,3,1,3,1,0,0,2,4,5,1,5,0,0,6,3,5,1,3,5,1,1,3,3,2,6,0,6,2,9,2,2,0,0,1,3,1,0,3,0,3,1
1637,16253,0,52,43909,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,2,4,3,2,1,1,4,4,0,5,0,4,3,1,3,1,7,4,3,0,0,7,1,6,9,2,9,0,4,0,0,0,0,2,6,1,2,0
1638,27817,0,35,98986,4,0,30,0,-1,1,1,0,1,0,1,0,2,1,1,0,3,1,0,1,2,3,1,3,2,5,0,0,4,3,1,5,4,3,2,1,2,7,4,3,8,1,7,1,6,8,5,8,0,9,1,1,1,2,4,0,6,4,2
1639,33369,0,18,185522,9,0,33,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,1,3,1,2,0,1,5,2,0,2,0,2,4,2,4,1,6,7,3,6,0,3,7,6,7,2,8,1,7,0,0,0,1,2,6,1,2,0
1640,25837,1,64,125684,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,2,1,3,2,1,3,2,1,1,0,4,0,5,0,1,0,1,2,1,4,2,3,7,0,2,5,6,9,2,0,5,0,0,0,0,1,2,6,1,2,0
1641,39541,1,33,488720,3,0,40,0,-1,0,1,0,1,0,1,2,0,1,1,2,2,2,2,1,4,0,2,2,2,5,3,2,0,0,1,4,6,2,1,0,4,3,0,3,5,6,0,1,6,8,4,4,3,4,1,2,2,3,3,5,4,7,6
1642,24449,1,32,209317,9,0,40,0,1,0,0,0,1,0,1,1,0,2,2,1,0,2,1,3,1,2,2,2,4,0,4,2,3,5,3,1,5,2,5,4,3,0,0,7,6,4,8,4,8,3,0,3,8,6,0,0,0,0,5,2,3,5,9
1643,32457,1,36,182863,9,0,60,1,-1,1,0,1,1,0,1,1,2,1,1,1,0,1,0,1,3,1,1,3,2,3,1,3,1,0,3,0,0,2,1,3,1,2,0,6,1,0,1,6,2,0,2,1,7,4,0,0,0,1,2,6,1,2,0
1644,29890,1,28,407043,9,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,2,0,2,2,1,4,1,2,2,2,0,5,2,0,3,6,6,6,2,1,0,5,3,0,3,5,5,0,1,6,4,1,4,3,0,0,0,0,1,0,1,0,1,8
1645,8929,1,37,66686,9,0,40,1,-1,1,0,0,1,0,2,1,0,1,1,0,0,1,0,1,0,2,1,4,2,3,4,3,3,0,4,1,5,1,1,5,3,0,3,3,0,4,8,8,6,6,0,3,4,4,0,0,0,0,5,2,3,5,9
1646,7029,0,37,33487,10,0,20,0,-1,1,1,0,1,0,0,0,2,1,1,0,1,0,2,1,0,4,3,1,2,3,2,5,4,0,4,2,2,2,5,5,7,6,5,3,2,7,4,2,6,6,3,7,6,5,1,1,3,4,1,0,2,6,5
1647,13154,1,35,350247,15,0,50,1,-1,0,1,1,0,0,0,0,1,0,1,2,1,3,3,1,4,3,0,0,2,2,2,1,5,0,0,5,3,5,1,0,7,3,1,3,5,7,6,1,6,1,3,4,3,4,1,1,3,2,1,0,2,6,5
1648,44672,0,21,24598,10,0,40,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,1,1,3,2,3,5,4,4,0,4,6,4,3,1,5,5,7,7,3,0,5,3,7,6,7,1,8,1,4,0,0,0,1,0,1,0,1,8
1649,18335,0,41,331651,15,0,50,1,-1,0,1,0,1,0,0,0,2,1,1,2,1,0,0,1,4,4,4,3,2,2,2,4,1,0,0,2,6,6,1,0,7,5,6,3,3,7,5,3,6,1,3,6,3,7,1,1,3,4,1,0,2,6,5
1650,1281,0,42,158926,12,0,40,1,-1,1,0,0,1,0,0,1,2,1,1,3,0,0,0,1,0,1,4,3,2,4,1,4,1,0,0,0,6,6,1,6,1,5,6,3,4,0,5,3,6,2,2,6,9,4,0,0,0,1,2,6,1,2,0
1651,28631,1,41,104334,10,0,50,1,-1,1,0,0,1,0,2,1,2,1,1,0,1,1,0,1,0,1,1,4,2,3,5,3,1,0,4,6,0,2,1,3,5,2,0,3,1,5,8,6,6,6,1,3,7,4,0,0,3,1,0,1,0,1,8
1652,31701,1,45,44489,9,0,45,0,-1,1,0,0,1,0,2,1,2,1,1,0,0,1,0,1,0,1,1,4,2,3,1,3,4,0,4,0,0,0,1,3,5,2,2,3,0,5,8,6,6,6,1,3,7,0,0,0,0,1,2,1,0,1,8
1653,19681,1,59,176647,9,0,40,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,2,1,3,2,1,3,2,1,4,0,4,0,5,1,1,0,1,2,3,4,2,3,7,4,2,5,6,9,0,0,5,5,0,0,0,0,5,2,3,5,9
1654,31855,1,42,169995,10,0,45,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,1,1,3,2,3,1,3,4,0,4,0,4,0,1,2,1,2,2,3,1,0,8,5,6,6,2,3,8,4,0,0,0,1,2,1,1,2,0
1655,13534,0,55,200992,10,0,35,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,3,1,4,3,2,1,5,4,4,0,5,6,4,3,1,2,5,7,4,3,7,5,7,1,6,9,1,9,0,4,0,0,0,1,0,1,0,1,8
1656,914,1,23,543028,9,0,40,0,-1,0,1,0,1,0,1,0,2,1,1,2,3,2,2,1,4,3,2,2,2,0,0,2,0,3,6,5,6,2,1,0,2,3,0,3,5,1,0,1,6,4,5,4,3,9,1,1,1,2,4,0,6,4,2
1657,17252,0,33,49593,10,0,30,0,-1,1,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,1,3,2,3,2,4,4,0,4,6,4,3,1,5,0,7,0,3,0,2,7,1,6,6,9,8,1,5,0,1,3,1,1,3,7,3,1
1658,41619,1,65,538099,13,0,30,0,-1,0,1,0,1,0,2,2,2,1,1,2,2,0,2,1,4,0,2,3,2,1,3,1,0,0,6,3,6,2,1,0,6,3,0,3,5,3,0,1,2,4,8,4,3,4,1,2,2,3,3,4,5,0,3
